year,parent_entity,Stock Ticker,US_Company,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1976,Arch Resources,ARCH,1,Investor-owned Company,Arch Mineral,Thermal Coal,12.33783907,Million tonnes/yr,26.26633407,0,0,0,2.967289768,2.967289768,29.23362384,Various Keystone Coal Industry Manuals.
1975,Arch Resources,ARCH,1,Investor-owned Company,Arch Mineral,Thermal Coal,12.21787808,Million tonnes/yr,26.01094612,0,0,0,2.938438766,2.938438766,28.94938488,"Keystone Coal Industry Manual for 1975, p. 498."
1974,Arch Resources,ARCH,1,Investor-owned Company,Arch Mineral,Thermal Coal,12.59052799,Million tonnes/yr,26.80428984,0,0,0,3.028062262,3.028062262,29.8323521,"Keystone Coal Industry Manual for 1975, p. 498."
1973,Arch Resources,ARCH,1,Investor-owned Company,Arch Mineral,Thermal Coal,11.37497143,Million tonnes/yr,24.21646108,0,0,0,2.73571702,2.73571702,26.9521781,"Keystone Coal Industry Manual for 1975, p. 498."
2012,Chevron,CVX,1,Investor-owned Company,Chevron,Thermal Coal,1.995826908,Million tonnes/yr,4.248965806,0,0,0,0.480002757,0.480002757,4.728968562,No source as data is interpolated
2011,Chevron,CVX,1,Investor-owned Company,Chevron,Thermal Coal,3.991653816,Million tonnes/yr,8.497931611,0,0,0,0.960005513,0.960005513,9.457937124,NMA Coal Survey 2011
2010,Chevron,CVX,1,Investor-owned Company,Chevron,Thermal Coal,7.076113582,Million tonnes/yr,15.06451513,0,0,0,1.701827955,1.701827955,16.76634308,Chevron AnnRpt
2009,Chevron,CVX,1,Investor-owned Company,Chevron,Thermal Coal,8.89050168,Million tonnes/yr,18.92721132,0,0,0,2.138194097,2.138194097,21.06540541,Chevron AnnRpt
2008,Chevron,CVX,1,Investor-owned Company,Chevron,Thermal Coal,10.06985394,Million tonnes/yr,21.43796384,0,0,0,2.42183209,2.42183209,23.85979593,Chevron AnnRpt
2007,Chevron,CVX,1,Investor-owned Company,Chevron,Thermal Coal,10.87816384,Million tonnes/yr,23.15879499,0,0,0,2.616233206,2.616233206,25.7750282,Chevron AnnRpt
2006,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.43064502,Million tonnes/yr,24.33498598,0,0,0,2.749106696,2.749106696,27.08409267,Chevron AnnRpt
2005,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,9.180803776,Million tonnes/yr,19.54524271,0,0,0,2.20801268,2.20801268,21.75325539,EIA
2004,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,9.335026764,Million tonnes/yr,19.87357188,0,0,0,2.245103802,2.245103802,22.11867568,EIA
2003,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.05869546,Million tonnes/yr,23.54313326,0,0,0,2.659651637,2.659651637,26.2027849,EIA
2002,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,12.79143609,Million tonnes/yr,27.23200812,0,0,0,3.076381303,3.076381303,30.30838942,EIA
2001,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,14.51510478,Million tonnes/yr,30.9015695,0,0,0,3.490929138,3.490929138,34.39249863,EIA
2000,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.70280323,Million tonnes/yr,24.91439041,0,0,0,2.814561618,2.814561618,27.72895202,EIA
1999,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,13.78934954,Million tonnes/yr,29.35649102,0,0,0,3.316382681,3.316382681,32.6728737,EIA
1998,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,20.04898848,Million tonnes/yr,42.68279287,0,0,0,4.821845872,4.821845872,47.50463874,EIA
1997,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,14.01705525,Million tonnes/yr,29.84125939,0,0,0,3.371146632,3.371146632,33.21240602,EIA
1996,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,14.33366597,Million tonnes/yr,30.51529988,0,0,0,3.447292524,3.447292524,33.9625924,Keystone Coal Industry Manual various years.
1995,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,15.51301824,Million tonnes/yr,33.0260524,0,0,0,3.730930517,3.730930517,36.75698292,Keystone Coal Industry Manual various years.
1994,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,17.96244217,Million tonnes/yr,38.24069225,0,0,0,4.320024809,4.320024809,42.56071706,Keystone Coal Industry Manual various years.
1993,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,17.96244217,Million tonnes/yr,38.24069225,0,0,0,4.320024809,4.320024809,42.56071706,Keystone Coal Industry Manual various years.
1992,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,15.15014062,Million tonnes/yr,32.25351316,0,0,0,3.643657288,3.643657288,35.89717045,Keystone Coal Industry Manual various years.
1991,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,13.60791074,Million tonnes/yr,28.9702214,0,0,0,3.272746067,3.272746067,32.24296747,Keystone Coal Industry Manual various years.
1990,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,13.69863014,Million tonnes/yr,29.16335621,0,0,0,3.294564374,3.294564374,32.45792059,Keystone Coal Industry Manual various years.
1989,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,13.69863014,Million tonnes/yr,29.16335621,0,0,0,3.294564374,3.294564374,32.45792059,Keystone Coal Industry Manual various years.
1988,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.70280323,Million tonnes/yr,24.91439041,0,0,0,2.814561618,2.814561618,27.72895202,Keystone Coal Industry Manual various years.
1987,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.33992561,Million tonnes/yr,24.14185117,0,0,0,2.727288389,2.727288389,26.86913956,Keystone Coal Industry Manual various years.
1986,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.69690647,Million tonnes/yr,24.90183664,0,0,0,2.813143428,2.813143428,27.71498007,No source as data is interpolated
1985,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,12.05388733,Million tonnes/yr,25.66182212,0,0,0,2.898998466,2.898998466,28.56082058,Keystone Coal Industry Manual various years.
1984,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,12.10151502,Million tonnes/yr,25.76321789,0,0,0,2.910453078,2.910453078,28.67367097,Keystone Coal Industry Manual various years.
1983,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,11.18579334,Million tonnes/yr,23.81371513,0,0,0,2.690219086,2.690219086,26.50393421,Keystone Coal Industry Manual various years.
1982,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,12.84042457,Million tonnes/yr,27.33630092,0,0,0,3.088163189,3.088163189,30.4244641,Keystone Coal Industry Manual various years.
1981,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,14.61834347,Million tonnes/yr,31.12135691,0,0,0,3.515758372,3.515758372,34.63711528,Keystone for 1983
1980,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,8.786537242,Million tonnes/yr,18.70587882,0,0,0,2.113190317,2.113190317,20.81906914,Keystone Coal Industry Manual various years.
1979,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,8.40816961,Million tonnes/yr,17.90036251,0,0,0,2.022191691,2.022191691,19.9225542,Keystone Coal Industry Manual various years.
1978,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,7.924777902,Million tonnes/yr,16.87125782,0,0,0,1.905934439,1.905934439,18.77719226,No source as data is interpolated
1977,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,7.441386194,Million tonnes/yr,15.84215313,0,0,0,1.789677187,1.789677187,17.63183031,Keystone Coal Industry Manual various years.
1976,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,7.188424205,Million tonnes/yr,15.30361602,0,0,0,1.728839019,1.728839019,17.03245504,Keystone Coal Industry Manual various years.
1975,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,6.617073393,Million tonnes/yr,14.08725299,0,0,0,1.591427321,1.591427321,15.67868031,Keystone Coal Industry Manual various years.
1974,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,6.829514653,Million tonnes/yr,14.5395245,0,0,0,1.642520123,1.642520123,16.18204463,Keystone Coal Industry Manual various years.
1973,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,7.315694459,Million tonnes/yr,15.57456485,0,0,0,1.759447922,1.759447922,17.33401277,Keystone Coal Industry Manual various years.
1972,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,6.766570808,Million tonnes/yr,14.40552178,0,0,0,1.627381927,1.627381927,16.03290371,Keystone Coal Industry Manual various years.
1971,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,6.40740089,Million tonnes/yr,13.64087596,0,0,0,1.541000413,1.541000413,15.18187637,Keystone Coal Industry Manual various years.
1970,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,7.110133359,Million tonnes/yr,15.13694068,0,0,0,1.71000982,1.71000982,16.8469505,"Keystone Coal Industry Manual for 1971, p. 675."
1969,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,6.908824278,Million tonnes/yr,14.70836875,0,0,0,1.661594342,1.661594342,16.36996309,"Keystone Coal Industry Manual for 1971, p. 675."
1968,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,8.384495483,Million tonnes/yr,17.84996207,0,0,0,2.016497988,2.016497988,19.86646006,"Keystone Coal Industry Manual for 1971, p. 675."
1967,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,8.145695369,Million tonnes/yr,17.34157454,0,0,0,1.959065797,1.959065797,19.30064033,Gulf Oil AnnRpts 1965-1967.
1966,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,8.013245038,Million tonnes/yr,17.05959772,0,0,0,1.927211068,1.927211068,18.98680878,Gulf Oil AnnRpts 1965-1967.
1965,Chevron,CVX,1,Investor-owned Company,Pittsburg & Midway Coal,Thermal Coal,7.417218547,Million tonnes/yr,15.79070202,0,0,0,1.78386479,1.78386479,17.57456681,Gulf Oil AnnRpts 1965-1967.
1945,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,0.378920993,Million tonnes/yr,0.806694375,0,0,0,0.091131711,0.091131711,0.897826086,Keystone Coal Buyers Manual
1945,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.029040543,Million tonnes/yr,0.077407497,0,0,0,0.008744672,0.008744672,0.086152169,Keystone Coal Buyers Manual
1946,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,1.679971151,Million tonnes/yr,3.576532587,0,0,0,0.404038436,0.404038436,3.980571023,No source as data is interpolated
1946,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.128753153,Million tonnes/yr,0.343191226,0,0,0,0.038770078,0.038770078,0.381961304,No source as data is interpolated
1947,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,2.981021308,Million tonnes/yr,6.346370797,0,0,0,0.716945162,0.716945162,7.063315959,No source as data is interpolated
1947,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.228465765,Million tonnes/yr,0.608974957,0,0,0,0.068795484,0.068795484,0.67777044,No source as data is interpolated
1948,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,4.282071465,Million tonnes/yr,9.116209007,0,0,0,1.029851887,1.029851887,10.14606089,No source as data is interpolated
1948,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.328178377,Million tonnes/yr,0.874758688,0,0,0,0.09882089,0.09882089,0.973579577,No source as data is interpolated
1949,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,5.583121622,Million tonnes/yr,11.88604722,0,0,0,1.342758612,1.342758612,13.22880583,No source as data is interpolated
1949,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.427890989,Million tonnes/yr,1.140542419,0,0,0,0.128846296,0.128846296,1.269388714,No source as data is interpolated
1950,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,6.88417178,Million tonnes/yr,14.65588543,0,0,0,1.655665337,1.655665337,16.31155076,Peabody Coal Company (various) Annual Reports.
1950,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.527603601,Million tonnes/yr,1.40632615,0,0,0,0.158871702,0.158871702,1.565197851,Peabody Coal Company (various) Annual Reports.
1951,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,11.37531444,Million tonnes/yr,24.21719134,0,0,0,2.735799517,2.735799517,26.95299086,Peabody Coal Company (various) Annual Reports.
1951,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.871805215,Million tonnes/yr,2.323794737,0,0,0,0.2625175,0.2625175,2.586312237,Peabody Coal Company (various) Annual Reports.
1952,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,9.209791619,Million tonnes/yr,19.60695565,0,0,0,2.214984349,2.214984349,21.82194,Peabody Coal Company (various) Annual Reports.
1952,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.705839333,Million tonnes/yr,1.881413073,0,0,0,0.212541946,0.212541946,2.093955019,Peabody Coal Company (various) Annual Reports.
1953,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,6.88417178,Million tonnes/yr,14.65588543,0,0,0,1.655665337,1.655665337,16.31155076,Peabody Coal Company (various) Annual Reports.
1953,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.527603601,Million tonnes/yr,1.40632615,0,0,0,0.158871702,0.158871702,1.565197851,Peabody Coal Company (various) Annual Reports.
1954,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,7.886884683,Million tonnes/yr,16.790586,0,0,0,1.896820999,1.896820999,18.687407,Peabody Coal Company (various) Annual Reports.
1954,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.604451616,Million tonnes/yr,1.611164352,0,0,0,0.182012133,0.182012133,1.793176485,Peabody Coal Company (various) Annual Reports.
1955,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,9.690082675,Million tonnes/yr,20.62945929,0,0,0,2.330495884,2.330495884,22.95995517,Peabody Coal Company (various) Annual Reports.
1955,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,0.742648887,Million tonnes/yr,1.979528851,0,0,0,0.223626018,0.223626018,2.20315487,Peabody Coal Company (various) Annual Reports.
1956,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,18.36902629,Million tonnes/yr,39.10627936,0,0,0,4.417809591,4.417809591,43.52408895,Peabody Coal Company (various) Annual Reports.
1956,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,1.407803977,Million tonnes/yr,3.752498169,0,0,0,0.423917148,0.423917148,4.176415316,Peabody Coal Company (various) Annual Reports.
1957,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,19.46442694,Million tonnes/yr,41.43830518,0,0,0,4.681256951,4.681256951,46.11956213,Peabody Coal Company (various) Annual Reports.
1957,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,1.49175559,Million tonnes/yr,3.976270997,0,0,0,0.449196611,0.449196611,4.425467608,Peabody Coal Company (various) Annual Reports.
1958,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,18.70607264,Million tonnes/yr,39.82382576,0,0,0,4.498870317,4.498870317,44.32269607,Peabody Coal Company (various) Annual Reports.
1958,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,1.433635243,Million tonnes/yr,3.821351348,0,0,0,0.431695444,0.431695444,4.253046792,Peabody Coal Company (various) Annual Reports.
1959,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,21.73948983,Million tonnes/yr,46.28174346,0,0,0,5.228416856,5.228416856,51.51016032,Peabody Coal Company (various) Annual Reports.
1959,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,1.666116633,Million tonnes/yr,4.441029943,0,0,0,0.501700111,0.501700111,4.942730053,Peabody Coal Company (various) Annual Reports.
1960,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,24.15779742,Million tonnes/yr,51.43013894,0,0,0,5.810027567,5.810027567,57.24016651,Peabody Coal Company (various) Annual Reports.
1960,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,1.851455964,Million tonnes/yr,4.935051492,0,0,0,0.557509387,0.557509387,5.492560879,Peabody Coal Company (various) Annual Reports.
1961,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,24.8992994,Million tonnes/yr,53.00874104,0,0,0,5.988361165,5.988361165,58.99710221,Peabody Coal Company (various) Annual Reports.
1961,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,1.908284749,Million tonnes/yr,5.086528483,0,0,0,0.574621638,0.574621638,5.661150121,Peabody Coal Company (various) Annual Reports.
1962,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,27.63780102,Million tonnes/yr,58.83880562,0,0,0,6.646979567,6.646979567,65.48578519,Peabody Coal Company (various) Annual Reports.
1962,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,2.118163782,Million tonnes/yr,5.645960548,0,0,0,0.637820296,0.637820296,6.283780844,Peabody Coal Company (various) Annual Reports.
1963,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,33.03054269,Million tonnes/yr,70.3195482,0,0,0,7.943951191,7.943951191,78.26349939,Peabody Coal Company (various) Annual Reports.
1963,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,2.531464032,Million tonnes/yr,6.747611388,0,0,0,0.762273036,0.762273036,7.509884425,Peabody Coal Company (various) Annual Reports.
1964,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,39.18163865,Million tonnes/yr,83.41477017,0,0,0,9.423309447,9.423309447,92.83807962,Peabody Coal Company (various) Annual Reports.
1964,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,3.00288463,Million tonnes/yr,8.004181877,0,0,0,0.904226944,0.904226944,8.90840882,Peabody Coal Company (various) Annual Reports.
1965,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,41.11122902,Million tonnes/yr,87.52272337,0,0,0,9.887382106,9.887382106,97.41010547,Peabody Coal Company (various) Annual Reports.
1965,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,3.150768625,Million tonnes/yr,8.398366316,0,0,0,0.94875769,0.94875769,9.347124006,Peabody Coal Company (various) Annual Reports.
1966,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,45.54338858,Million tonnes/yr,96.95845867,0,0,0,10.95333066,10.95333066,107.9117893,Peabody Coal Company (various) Annual Reports.
1966,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Metallurgical Coal,3.490449769,Million tonnes/yr,9.3037856,0,0,0,1.051042286,1.051042286,10.35482789,Peabody Coal Company (various) Annual Reports.
1967,Peabody Energy,BTU,1,Investor-owned Company,Peabody Coal Group,Thermal Coal,47.11346284,Million tonnes/yr,100.301029,0,0,0,11.33093854,11.33093854,111.6319676,No source as data is interpolated
